customer_id,customer_name,email,city,state_or_region,country,signup_date,membership_tier
AMA-C10983,Rahul Davis,rahul.davis370@example.com,Houston,TX,US,02/05/2021,Prime
AMA-C6699,Aditya Wang,aditya.wang875@example.com,Seattle,WA,US,09/04/2021,Prime
AMA-C6254,James Kim,james.kim311@example.com,Miami,FL,US,2022-01-06,Prime
AMA-C1687,Rahul Rossi,rahul.rossi435@example.com,Chicago,IL,US,04-May-2021,Non-Prime
AMA-C1254,John Wang,john.wang247@example.com,Boston,MA,US,28-Feb-2024,Prime Student
AMA-C5881,Rahul Davis,rahul.davis442@example.com,Houston,TX,US,09/14/2025,Prime Student
AMA-C3113,Emma Lee,emma.lee506@example.com,Boston,MA,US,18-May-2025,Prime Student
AMA-C1462,Sara Kumar,sara.kumar69@example.com,Miami,FL,US,18-Sep-2023,Prime
AMA-C2064,Fatima Brown,fatima.brown729@example.com,Atlanta,GA,US,2021-06-29,Prime
AMA-C6449,Carlos Sharma,carlos.sharma744 at example.com,Denver,CO,US,12/03/2024,Prime Student
AMA-C1953,Noah Sharma,noah.sharma632@example.com,Atlanta,GA,US,2023-05-10,Prime
AMA-C8041,mohammed kumar,mohammed.kumar339@example.com,Chicago,IL,US,01/10/2025,Prime
AMA-C3306,Noah Tanaka,noah.tanaka467@example.com,Phoenix,AZ,US,10/12/2025,Prime Student
AMA-C3859,olivia wang,olivia.wang645@example.com,Phoenix,AZ,US,04/28/2022,Non-Prime
AMA-C2646,Ava Garcia,ava.garcia178@example.com,Chicago,IL,US,2021-12-05,Prime Student
AMA-C4328,Rahul Khan,rahul.khan277@example.com,los angeles,CA,US,01/12/2025,Prime Student
AMA-C2634,James Garcia,james.garcia613@example.com,Houston,TX,US,2022-12-03,Prime
AMA-C3263,Olivia Tanaka,olivia.tanaka321@example.com,Phoenix,AZ,US,06/13/2025,
AMA-C3566,Emma Suzuki,emma.suzuki511@example.com,Boston,MA,US,16-Jan-2022,Prime
AMA-C5777,Wei Davis,wei.davis845@example.com,Boston,MA,US,11-Jan-2021,Non-Prime
AMA-C3889,Yuki Singh,yuki.singh644@example.com,DENVER,CO,US,05/10/2023,Prime Student
AMA-C10149,Ava Tanaka,ava.tanaka774@example.com,Phoenix,AZ,US,02/23/2024,Non-Prime
AMA-C9584,James Yamada,james.yamada195@example.com,chicago,IL,US,16-Aug-2022,Prime Student
AMA-C4290,Sara Sharma,sara.sharma406@example.com,Boston,MA,US,2025-01-16,Non-Prime
AMA-C6580,Wei Wilson,,Miami,FL,US,14-Aug-2021,Prime
AMA-C2186,Michael Yamada,michael.yamada960@example.com,Boston,MA,US,01/19/2025,Prime
AMA-C9016,Anna Kim,anna.kim289@example.com,Phoenix,AZ,US,06-Nov-2021,Prime Student
AMA-C9380,wei smith,wei.smith317@example.com,New York,NY,US,26-Apr-2024,Prime Student
AMA-C2119,KEN PATEL,ken.patel352@example.com,Los Angeles,CA,US,12/20/2022,Prime
AMA-C6327,David Sharma,david.sharma560@example.com,New York,NY,US,22-Jun-2024,Prime
AMA-C10104,Olivia Johnson,olivia.johnson567@example.com,Chicago,IL,US,2023-04-21,Prime Student
AMA-C5274,Priya Kim,priya.kim519@example.com,Chicago,IL,US,12-Nov-2024,Prime Student
AMA-C8854, Ken Chen ,ken.chen450@example.com,Seattle,WA,US,2025-04-21,Prime
AMA-C2956,Rahul Yamada,rahul.yamada585@example.com,Atlanta,GA,US,03/28/2022,Prime Student
AMA-C4773,Ken Davis,ken.davis417@example.com,Chicago,IL,US,2025-11-26,Prime Student
AMA-C2012,Wei Anderson,wei.anderson173@example.com,Denver,CO,US,2022-11-17,Prime Student
AMA-C2566,Anna Johnson,anna.johnson320 at example.com,phoenix,AZ,US,2025-03-11,Prime
AMA-C4756,Yuki Garcia,yuki.garcia480@example.com,Houston,TX,US,03-Nov-2022,Prime Student
AMA-C10297,Zoe Khan,,Boston,MA,US,05/24/2021,Prime Student
AMA-C8594,carlos khan,carlos.khan154@example.com,Los Angeles,CA,US,26-May-2024,Prime
AMA-C7632,MOHAMMED CHEN,,Denver,CO,US,11/11/2024,Prime
AMA-C7276,Zoe Wilson,zoe.wilson725@example.com,Denver,CO,US,19-Jan-2024,Prime Student
AMA-C8160,Carlos Müller,carlos.müller511 at example.com,Chicago,IL,US,04/23/2024,Prime
AMA-C8112,Zoe Johnson,zoe.johnson647@example.com,Los Angeles,CA,US,2024-01-11,Prime
AMA-C3987,James Wang,james.wang528@example.com,New York,NY,US,12/07/2021,Prime Student
AMA-C9478,Aditya Anderson,aditya.anderson318@example.com,Chicago,IL,US,09/28/2024,
AMA-C9874, James Brown ,james.brown394@example.com,Chicago,IL,US,05-Jan-2021,Prime
AMA-C4368,Liam Yamada,liam.yamada291@example.com,Houston,TX,US,06-Feb-2023,Prime
AMA-C3568,Emma Khan,emma.khan529@example.com,Boston,MA,US,03-Jul-2022,Prime Student
AMA-C9395,Priya Sharma,priya.sharma548@example.com,Seattle,WA,US,31-Dec-2024,Non-Prime
AMA-C4678,Yuki Müller,yuki.müller341@example.com,Atlanta,GA,US,02/06/2021,Non-Prime
AMA-C3414, Carlos Rossi ,carlos.rossi967@example.com,Boston,MA,US,23-Jul-2021,Non-Prime
AMA-C5000, Yuki Johnson ,yuki.johnson229@example.com,Seattle,WA,US,2021-07-06,Prime
AMA-C3833, Liam Wang ,liam.wang756@example.com,Miami,FL,US,09/06/2021,Non-Prime
AMA-C6107,Noah Anderson,noah.anderson874@example.com,Miami,FL,US,2022-11-29,Prime Student
AMA-C10369,James Garcia,james.garcia639@example.com,Los Angeles,CA,US,03-Jun-2024,Prime Student
AMA-C6222,Sara Kumar,sara.kumar622@example.com,Atlanta,GA,US,23-Mar-2025,Non-Prime
AMA-C3336,WEI WANG,wei.wang544@example.com,Miami,FL,US,2023-07-15,Prime
AMA-C8702,Emma Davis,emma.davis812@example.com,Atlanta,GA,US,05/09/2024,
AMA-C10029,David Kim,david.kim576@example.com,New York,NY,US,2023-03-29,Prime Student
AMA-C1903,Chen Martin,,denver,CO,US,10/06/2023,Prime
AMA-C1657,Emma Singh,emma.singh774@example.com,Atlanta,GA,US,05/09/2024,Non-Prime
AMA-C8893,Wei Brown,wei.brown643@example.com,BOSTON,MA,US,2023-06-28,Prime
AMA-C5891,Liam Patel,liam.patel199@example.com,Los Angeles,CA,US,2021-05-01,Prime
AMA-C3120,Rahul Martin,rahul.martin478@example.com,Atlanta,GA,US,02/09/2025,Non-Prime
AMA-C6362,Maria Lee,maria.lee233@example.com,Atlanta,GA,US,06/08/2025,Prime Student
AMA-C9236,Emma Yamada,emma.yamada358@example.com,Denver,CO,US,16-Dec-2022,Prime
AMA-C1870,Ken Tanaka,ken.tanaka627@example.com,HOUSTON,TX,US,2024-08-26,Prime
AMA-C6791,Emma Müller,emma.müller149@example.com,Miami,FL,US,02/13/2021,Non-Prime
AMA-C10742,Mohammed Johnson,mohammed.johnson47@example.com,los angeles,CA,US,15-Oct-2025,Prime Student
AMA-C6174,Maria Suzuki,maria.suzuki963@example.com,phoenix,AZ,US,2025-07-19,Prime Student
AMA-C2335,emma kim,emma.kim855@example.com,Boston,MA,US,12/25/2022,Non-Prime
AMA-C7823,Wei Brown,wei.brown145@example.com,Chicago,IL,US,07/03/2023,Non-Prime
AMA-C6391,OLIVIA LEE,olivia.lee112@example.com,Denver,CO,US,22-Oct-2024,Prime Student
AMA-C2350,David Martin,david.martin896 at example.com,Denver,CO,US,2024-07-24,Prime Student
AMA-C6962,David Suzuki,david.suzuki171@example.com,Seattle,WA,US,06/01/2021,Prime Student
AMA-C2173,Noah Kim,noah.kim551@example.com,Chicago,IL,US,26-Jan-2024,Prime Student
AMA-C1095,Noah Patel,noah.patel581@example.com,Phoenix,AZ,US,03/07/2025,Prime
AMA-C7034,JOHN ANDERSON,john.anderson183@example.com,MIAMI,FL,US,2024-12-23,Non-Prime
AMA-C3258, John Lee ,john.lee829@example.com,boston,MA,US,07/17/2024,Prime Student
AMA-C3850,Mohammed Davis,mohammed.davis596@example.com,Denver,CO,US,12/16/2023,Prime Student
AMA-C8686,Zoe Lee,zoe.lee993@example.com,Boston,MA,US,2024-06-13,Prime
AMA-C2934,olivia martin,olivia.martin349@example.com,Miami,FL,US,2021-12-02,Prime
AMA-C3117, David Sharma ,,Seattle,WA,US,02/20/2024,Prime
AMA-C1700,MARIA LEE,maria.lee280@example.com,Phoenix,AZ,US,16-Jul-2022,Prime
AMA-C6933,Priya Brown,priya.brown404@example.com,New York,NY,US,2025-08-28,Non-Prime
AMA-C8734,Rahul Singh,rahul.singh918@example.com,boston,MA,US,22-Feb-2024,Prime
AMA-C9674,Carlos Müller,carlos.müller351 at example.com,Seattle,WA,US,2021-09-12,Prime Student
AMA-C3158,Ava Kim,ava.kim445@example.com,Seattle,WA,US,11-Jun-2024,Non-Prime
AMA-C2300,David Johnson,david.johnson436@example.com,New York,NY,US,02/12/2024,
AMA-C10377,Aditya Wilson,aditya.wilson891@example.com,Phoenix,AZ,US,2022-10-08,Non-Prime
AMA-C7941,Zoe Davis,zoe.davis259@example.com,Boston,MA,US,21-Oct-2024,Prime
AMA-C6070,Li Yamada,li.yamada620@example.com,Denver,CO,US,08-Jun-2025,Non-Prime
AMA-C1628,Fatima Patel,fatima.patel933@example.com,Houston,TX,US,05-Mar-2021,Prime
AMA-C8169,CARLOS BROWN,carlos.brown226@example.com,Atlanta,GA,US,2022-06-17,Non-Prime
AMA-C9987,michael chen,michael.chen994@example.com,Boston,MA,US,01/28/2024,Non-Prime
AMA-C1455,John Sharma,,Houston,TX,US,30-Sep-2022,Prime
AMA-C1969,Liam Kim,liam.kim168@example.com,Denver,CO,US,2025-07-11,Non-Prime
AMA-C1847,priya patel,,Chicago,IL,US,16-Feb-2022,Prime
AMA-C2930,John Khan,john.khan454@example.com,Seattle,WA,US,2024-11-19,Prime Student
AMA-C8913,Carlos Martin,carlos.martin458@example.com,Phoenix,AZ,US,15-Jan-2024,
AMA-C7916,Rahul Johnson,rahul.johnson374 at example.com,Miami,FL,US,30-May-2024,Non-Prime
AMA-C2963,Chen Davis,chen.davis689@example.com,Miami,FL,US,11-Dec-2022,Prime Student
AMA-C1869,Michael Johnson,michael.johnson946@example.com,Atlanta,GA,US,08-Nov-2022,
AMA-C5260,Priya Müller,priya.müller516@example.com,Seattle,WA,US,10/13/2023,Prime Student
AMA-C6812,Mohammed Tanaka,mohammed.tanaka376@example.com,Denver,CO,US,11-Sep-2024,Prime Student
AMA-C5754,Ava Sharma,ava.sharma237@example.com,Phoenix,AZ,US,19-Jun-2022,Non-Prime
AMA-C10476,Michael Kim,michael.kim736@example.com,Miami,FL,US,26-Mar-2025,Prime Student
AMA-C2184,PRIYA KUMAR,priya.kumar3@example.com,Denver,CO,US,2025-07-05,Non-Prime
AMA-C2420,Ben Khan,ben.khan373@example.com,New York,NY,US,29-Feb-2024,Non-Prime
AMA-C8252,Maria Lee,maria.lee435@example.com,new york,NY,US,01/02/2025,
AMA-C2301,Sara Müller,sara.müller259 at example.com,SEATTLE,WA,US,2023-10-30,Prime
AMA-C4251,Maria Davis,maria.davis660@example.com,Denver,CO,US,11/02/2023,Prime
AMA-C4945,Sofia Smith,sofia.smith301@example.com,Seattle,WA,US,21-Aug-2024,Prime Student
AMA-C10094,James Wilson,james.wilson771@example.com,Houston,TX,US,06/30/2022,Prime Student
AMA-C5196,Sofia Wang,sofia.wang467@example.com,Denver,CO,US,10/13/2022,Non-Prime
AMA-C5913,Zoe Lee,zoe.lee215@example.com,Los Angeles,CA,US,22-May-2025,Prime Student
AMA-C10845,Fatima Anderson,fatima.anderson942@example.com,Atlanta,GA,US,10/10/2023,Prime
AMA-C6692, Liam Wang ,liam.wang404@example.com,CHICAGO,IL,US,2024-04-03,Prime
AMA-C4774,aarav singh,aarav.singh568@example.com,New York,NY,US,11-Jul-2025,Prime Student
AMA-C9787,Maria Smith,,phoenix,AZ,US,11/03/2023,Non-Prime
AMA-C7924,Li Tanaka,li.tanaka621 at example.com,Atlanta,GA,US,01/10/2021,Non-Prime
AMA-C2276,Aditya Johnson,aditya.johnson179@example.com,Seattle,WA,US,29-Jul-2023,Non-Prime
AMA-C8808,Sofia Brown,sofia.brown540@example.com,Los Angeles,CA,US,03/23/2021,Non-Prime
AMA-C4569,Maria Wang,maria.wang678@example.com,Seattle,WA,US,04/09/2022,Prime
AMA-C4497,Carlos Anderson,carlos.anderson147@example.com,Houston,TX,US,2024-06-26,Prime
AMA-C10372,Emma Lee,emma.lee396@example.com,Los Angeles,CA,US,2025-10-15,Prime Student
AMA-C4985,Emma Yamada,emma.yamada968@example.com,PHOENIX,AZ,US,2022-03-24,Non-Prime
AMA-C1281,Vivaan Garcia,vivaan.garcia370@example.com,Chicago,IL,US,2025-08-05,Non-Prime
AMA-C5579,Maria Davis,maria.davis780@example.com,Chicago,IL,US,2024-10-27,Prime Student
AMA-C8617,michael khan,michael.khan916@example.com,Los Angeles,CA,US,2021-05-24,Prime
AMA-C3615,ADITYA MARTIN,aditya.martin33@example.com,Miami,FL,US,10/21/2025,Non-Prime
AMA-C1081,Vivaan Rossi,,Los Angeles,CA,US,07/04/2025,Prime
AMA-C7939,Rahul Brown,rahul.brown150@example.com,Atlanta,GA,US,02/28/2023,Non-Prime
AMA-C4250,Mohammed Chen,mohammed.chen32@example.com,Seattle,WA,US,2024-05-28,Non-Prime
AMA-C4957,Zoe Chen,zoe.chen632@example.com,chicago,IL,US,09-Feb-2024,Prime Student
AMA-C3529, Priya Khan ,priya.khan17@example.com,Seattle,WA,US,16-Dec-2023,Prime
AMA-C6617,LIAM LEE,,Atlanta,GA,US,2024-05-08,Prime
AMA-C7529,Ben Khan,ben.khan367@example.com,Los Angeles,CA,US,10/27/2022,Prime
AMA-C8007,Zoe Lee,zoe.lee948@example.com,Chicago,IL,US,05/29/2025,
AMA-C3956,Emma Yamada,emma.yamada704@example.com,Houston,TX,US,10/01/2024,Non-Prime
AMA-C1901,Aarav Suzuki,aarav.suzuki537@example.com,Miami,FL,US,2024-05-26,Prime Student
AMA-C5339, Wei Singh ,wei.singh951@example.com,Miami,FL,US,2022-02-11,Non-Prime
AMA-C5794,NOAH JOHNSON,noah.johnson590@example.com,Miami,FL,US,06/08/2023,Non-Prime
AMA-C6207,AVA KHAN,ava.khan715@example.com,Boston,MA,US,2023-06-08,Prime Student
AMA-C10389,DAVID YAMADA,david.yamada812@example.com,Phoenix,AZ,US,2025-11-01,Prime Student
AMA-C8819,CARLOS MÜLLER,carlos.müller781 at example.com,Chicago,IL,US,2021-11-07,Non-Prime
AMA-C6979,Ben Rossi,ben.rossi835@example.com,Houston,TX,US,2024-04-10,Non-Prime
AMA-C4150,David Rossi,david.rossi128@example.com,Denver,CO,US,07/26/2022,
AMA-C7029,Ben Wilson,ben.wilson525@example.com,Denver,CO,US,16-Feb-2025,Non-Prime
AMA-C1352, Sara Suzuki ,sara.suzuki584@example.com,Los Angeles,CA,US,21-Aug-2022,Prime Student
AMA-C4511,Ava Sharma,ava.sharma794@example.com,Chicago,IL,US,12-Aug-2021,Prime Student
AMA-C8546,Carlos Patel,carlos.patel211@example.com,Phoenix,AZ,US,25-Aug-2022,Prime
AMA-C5866,Michael Tanaka,michael.tanaka909@example.com,New York,NY,US,29-Jun-2024,Non-Prime
AMA-C8413,VIVAAN SHARMA,,Atlanta,GA,US,2024-04-10,Prime Student
AMA-C4615,Anna Wang,anna.wang165@example.com,Seattle,WA,US,15-Dec-2023,
AMA-C6657,Wei Kim,wei.kim560@example.com,Los Angeles,CA,US,21-Jun-2024,Prime Student
AMA-C6785,KEN SMITH,ken.smith972@example.com,Seattle,WA,US,13-Nov-2023,Prime Student
AMA-C3469,yuki patel,yuki.patel303@example.com,Boston,MA,US,2023-06-17,Prime
AMA-C8034,Chen Kumar,chen.kumar891@example.com,Miami,FL,US,2021-02-19,Prime Student
AMA-C5549,Noah Johnson,,Chicago,IL,US,02/16/2025,Non-Prime
AMA-C3681,CARLOS BROWN,carlos.brown574@example.com,Miami,FL,US,23-Aug-2023,Prime
AMA-C5350,LI ANDERSON,li.anderson816@example.com,Phoenix,AZ,US,04-May-2024,Prime Student
AMA-C1954,Olivia Singh,olivia.singh851@example.com,Boston,MA,US,2025-06-03,Prime
AMA-C8943,Maria Lee,maria.lee374@example.com,Los Angeles,CA,US,23-Mar-2024,Non-Prime
AMA-C2092,Liam Suzuki,liam.suzuki398@example.com,Houston,TX,US,21-Oct-2022,Prime Student
AMA-C7465,Aditya Martin,aditya.martin413@example.com,Phoenix,AZ,US,06-May-2024,Prime Student
AMA-C4486,Chen Sharma,chen.sharma470@example.com,Denver,CO,US,10/17/2025,Prime
AMA-C4595, Liam Wang ,liam.wang367@example.com,Los Angeles,CA,US,07/08/2023,Non-Prime
AMA-C2053,Michael Singh,michael.singh777@example.com,Chicago,IL,US,2025-09-04,Prime
AMA-C1752, Olivia Rossi ,,Phoenix,AZ,US,10-Nov-2023,Prime Student
AMA-C6704,Ken Martin,ken.martin335@example.com,Denver,CO,US,12/27/2023,Non-Prime
AMA-C8187,Maria Patel,maria.patel179@example.com,Seattle,WA,US,2023-11-03,Prime
AMA-C1819,Emma Lee,emma.lee124@example.com,Atlanta,GA,US,2023-12-29,Non-Prime
AMA-C8123,Ben Smith,ben.smith156@example.com,Denver,CO,US,13-Jul-2023,Non-Prime
AMA-C9136,David Martin,david.martin804@example.com,Boston,MA,US,01-Jul-2022,Non-Prime
AMA-C6966,Noah Kumar,noah.kumar136@example.com,Denver,CO,US,2021-03-31,Non-Prime
AMA-C7258,Carlos Davis,,Boston,MA,US,12/21/2024,Non-Prime
AMA-C2468,Vivaan Sharma,vivaan.sharma363@example.com,Houston,TX,US,13-Mar-2023,Prime Student
AMA-C3392,Aditya Tanaka,aditya.tanaka833 at example.com,Houston,TX,US,12/01/2022,Non-Prime
AMA-C9415,Aditya Wilson,aditya.wilson545@example.com,Houston,TX,US,2023-07-08,Prime Student
AMA-C4265,Priya Anderson,priya.anderson206@example.com,LOS ANGELES,CA,US,07/14/2022,
AMA-C2621,david sharma,david.sharma4@example.com,Houston,TX,US,05/04/2025,Non-Prime
AMA-C1201,Ben Kumar,,Boston,MA,US,19-Mar-2025,Prime Student
AMA-C9616,Li Müller,,Houston,TX,US,2023-01-27,Non-Prime
AMA-C9728,Aarav Yamada,aarav.yamada927@example.com,Los Angeles,CA,US,13-May-2023,Non-Prime
AMA-C3459,Michael Johnson,michael.johnson807@example.com,Los Angeles,CA,US,02-Apr-2025,
AMA-C4549,Carlos Chen,carlos.chen724@example.com,Phoenix,AZ,US,2025-12-13,
AMA-C4242,Olivia Khan,,Phoenix,AZ,US,18-Jan-2023,Prime
AMA-C9277,Wei Tanaka,wei.tanaka558@example.com,CHICAGO,IL,US,01/28/2024,Prime Student
AMA-C4001,SARA TANAKA,sara.tanaka543@example.com,Seattle,WA,US,06/17/2021,Prime Student
AMA-C5784,Aarav Garcia,aarav.garcia511@example.com,Seattle,WA,US,11/14/2023,Non-Prime
AMA-C9795,priya khan,priya.khan43@example.com,Boston,MA,US,2025-02-11,Prime
AMA-C10364,fatima martin,fatima.martin890@example.com,Houston,TX,US,06/26/2024,Non-Prime
AMA-C5542,Li Suzuki,li.suzuki576@example.com,Houston,TX,US,12/01/2023,Prime
AMA-C7071,Yuki Wang,yuki.wang979 at example.com,Houston,TX,US,13-May-2025,Prime Student
AMA-C5448, Mohammed Chen ,mohammed.chen457@example.com,LOS ANGELES,CA,US,26-Dec-2022,
AMA-C8785,Emma Kim,emma.kim865@example.com,Miami,FL,US,2024-11-19,Non-Prime
AMA-C1834,Sofia Suzuki,sofia.suzuki569@example.com,Boston,MA,US,04/13/2025,Prime
AMA-C7233,Li Sharma,li.sharma183@example.com,Denver,CO,US,2023-01-01,Non-Prime
AMA-C9264,ken smith,ken.smith131@example.com,Denver,CO,US,07/25/2025,Prime Student
AMA-C8875,james davis,james.davis383@example.com,Boston,MA,US,01/01/2025,Prime
AMA-C3048,Anna Rossi,anna.rossi869@example.com,New York,NY,US,2022-06-07,Prime
AMA-C4498,Carlos Wilson,carlos.wilson638@example.com,Seattle,WA,US,2024-08-30,Non-Prime
AMA-C4312,David Singh,david.singh165@example.com,Boston,MA,US,14-Feb-2025,Prime
AMA-C5149,Michael Sharma,michael.sharma746@example.com,Chicago,IL,US,2023-12-21,
AMA-C1203, John Garcia ,john.garcia858@example.com,Phoenix,AZ,US,02/06/2021,Prime Student
AMA-C3272,David Yamada,,Chicago,IL,US,2024-07-03,Prime
AMA-C5558,Anna Martin,anna.martin855@example.com,Boston,MA,US,19-Nov-2021,Non-Prime
AMA-C5785,Noah Chen,noah.chen249@example.com,Seattle,WA,US,05/28/2022,Non-Prime
AMA-C8552,Rahul Wang,rahul.wang136@example.com,Houston,TX,US,03/25/2025,Prime
AMA-C8115,noah kumar,noah.kumar463@example.com,houston,TX,US,11/07/2023,Prime
AMA-C6794,Carlos Wang,carlos.wang515@example.com,Phoenix,AZ,US,09-May-2022,Prime Student
AMA-C10264, Aditya Müller ,aditya.müller452@example.com,Los Angeles,CA,US,01/15/2024,Prime Student
AMA-C1727,Aarav Davis,,Phoenix,AZ,US,2021-02-03,Prime Student
AMA-C2353,Liam Brown,,Houston,TX,US,2024-04-13,Prime Student
AMA-C5574,Wei Johnson,wei.johnson388@example.com,Denver,CO,US,2021-10-07,Prime Student
AMA-C1694,Yuki Lee,yuki.lee279@example.com,Houston,TX,US,20-Feb-2023,Non-Prime
AMA-C8261,Carlos Patel,carlos.patel654@example.com,Phoenix,AZ,US,2021-08-02,Prime
AMA-C8840,rahul brown,rahul.brown56@example.com,chicago,IL,US,31-May-2022,Prime Student
AMA-C4865,Wei Yamada,wei.yamada21 at example.com,Boston,MA,US,09/12/2021,Prime
AMA-C5932,li martin,li.martin797@example.com,Atlanta,GA,US,23-Aug-2021,Prime Student
AMA-C4007,Wei Müller,wei.müller510@example.com,Houston,TX,US,2025-05-13,Prime Student
AMA-C3015,Vivaan Singh,vivaan.singh753@example.com,Denver,CO,US,2023-08-04,Non-Prime
AMA-C10154,Fatima Patel,fatima.patel228@example.com,Phoenix,AZ,US,27-Jun-2021,Non-Prime
AMA-C7357,Sofia Garcia,sofia.garcia619@example.com,Atlanta,GA,US,23-Feb-2022,Prime Student
AMA-C4800,Fatima Chen,,Phoenix,AZ,US,12-Feb-2021,Prime Student
AMA-C8753,Ben Wilson,ben.wilson999@example.com,Miami,FL,US,04/29/2023,Prime
AMA-C6639,Vivaan Yamada,vivaan.yamada446@example.com,Atlanta,GA,US,2022-10-03,Non-Prime
AMA-C4323, Aditya Khan ,aditya.khan67@example.com,Miami,FL,US,21-Jan-2022,Prime
AMA-C5189,Ava Smith,ava.smith349@example.com,Houston,TX,US,10/13/2022,Prime Student
AMA-C8039,SARA PATEL,sara.patel854@example.com,Chicago,IL,US,31-May-2023,Prime Student
AMA-C2529,Ken Wang,ken.wang409@example.com,Seattle,WA,US,04/16/2021,Non-Prime
AMA-C3764,Aarav Kumar,aarav.kumar240@example.com,Boston,MA,US,07/09/2022,Non-Prime
AMA-C3478,Vivaan Lee,vivaan.lee515@example.com,Seattle,WA,US,2024-07-05,Prime Student
AMA-C9209,Noah Garcia,noah.garcia523@example.com,DENVER,CO,US,28-Mar-2024,Non-Prime
AMA-C7795,Priya Yamada,priya.yamada726@example.com,BOSTON,MA,US,10/26/2023,Non-Prime
AMA-C2710,Liam Kim,liam.kim279@example.com,Los Angeles,CA,US,18-Sep-2021,Prime Student
AMA-C9234,BEN SMITH,ben.smith812@example.com,Los Angeles,CA,US,2024-03-20,Prime
AMA-C7862, Aarav Johnson ,aarav.johnson270@example.com,Houston,TX,US,2024-06-03,Prime
AMA-C7218,Chen Rossi,chen.rossi756@example.com,Atlanta,GA,US,30-Sep-2021,Non-Prime
AMA-C10526,Sofia Kumar,sofia.kumar724@example.com,Atlanta,GA,US,23-Feb-2022,Non-Prime
AMA-C3536,Priya Johnson,priya.johnson464@example.com,Los Angeles,CA,US,26-Jan-2021,Non-Prime
AMA-C7648,Yuki Martin,yuki.martin751@example.com,Seattle,WA,US,04-Jul-2021,Non-Prime
AMA-C5523,AVA ROSSI,ava.rossi84@example.com,PHOENIX,AZ,US,2024-02-27,Prime
AMA-C6480,JAMES DAVIS,james.davis647@example.com,Denver,CO,US,20-Jan-2021,Non-Prime
AMA-C3308,Ben Wang,ben.wang585@example.com,LOS ANGELES,CA,US,26-Jan-2022,Prime
AMA-C8233,Emma Yamada,,Denver,CO,US,2023-01-17,Prime Student
AMA-C7134,Rahul Tanaka,rahul.tanaka373@example.com,Los Angeles,CA,US,13-May-2025,Non-Prime
AMA-C10683, Aarav Anderson ,aarav.anderson346@example.com,Denver,CO,US,08-Aug-2021,Non-Prime
AMA-C9281,Li Khan,li.khan756@example.com,Denver,CO,US,2024-04-18,Prime Student
AMA-C9801,Priya Davis,priya.davis143@example.com,Denver,CO,US,2022-06-01,Prime
AMA-C9403,WEI TANAKA,,Denver,CO,US,08/08/2023,
AMA-C6662,KEN KUMAR,ken.kumar424@example.com,Denver,CO,US,06/23/2024,Prime
AMA-C5324, Liam Anderson ,liam.anderson816@example.com,Boston,MA,US,10/22/2022,Prime
AMA-C8063,Ava Patel,ava.patel57@example.com,Phoenix,AZ,US,12-Jan-2025,Non-Prime
AMA-C2908,Vivaan Lee,vivaan.lee739@example.com,Boston,MA,US,02/01/2025,Non-Prime
AMA-C7783,Aarav Kumar,aarav.kumar772@example.com,phoenix,AZ,US,2022-04-18,Prime Student
AMA-C5267,carlos chen,carlos.chen589@example.com,Houston,TX,US,2022-03-18,Non-Prime
AMA-C7906,Ken Martin,ken.martin26@example.com,Seattle,WA,US,2022-04-25,Prime
AMA-C2583,Ava Davis,ava.davis218@example.com,Seattle,WA,US,02/26/2025,Non-Prime
AMA-C9451,michael wilson,michael.wilson104@example.com,Chicago,IL,US,07/20/2023,Non-Prime
AMA-C10995,Michael Yamada,michael.yamada42@example.com,Seattle,WA,US,08-Feb-2024,Non-Prime
AMA-C3322,Carlos Kim,carlos.kim621@example.com,Seattle,WA,US,2025-03-22,Non-Prime
AMA-C8100,Aditya Smith,aditya.smith94@example.com,Phoenix,AZ,US,30-Nov-2022,Prime Student
